Total MaxAmp	Split MaxAmp 1	Split MaxAmp 2	Split MaxAmp 3	Split MaxAmp 4	SCO	Centroid	Spread	Flatness	Flag
67729.22902883214	29825.510935696173	32298.800770473044	32669.23229318149	33869.411279568645	2408.7059170528128	2176.044429364084	4061177.242314908	0.003948903485648947	1.0
75910.50077366654	35476.84586178228	35856.511312007686	35912.73837272128	38202.885540929354	3506.8401871267133	1650.4843077824435	3358044.9680716884	0.0029519128738628195	1.0
83903.14577192151	39868.152030408586	38281.758607232645	39923.65610198337	42852.507180654764	3711.5681022887297	2088.136864949758	4005585.687943137	0.0032702853552375654	1.0
90785.91299408593	39555.43101285937	44165.61390509639	48038.10462134509	41367.338396263614	3274.196198652157	2250.082775897168	4240604.473289795	0.003265218816797975	1.0
65512.819567892795	37372.34643459821	23948.430883631536	27172.73891617199	26135.344497140166	2579.192257691577	1921.555187250629	3971866.1959863035	0.003753241102650244	1.0
93875.80863445128	45740.7105913337	45319.432030680204	41558.06433069105	49044.244674246125	4419.089972452657	1923.2148659940394	4033358.9757931763	0.0029246980645150594	1.0
84719.98666043796	40537.22099399904	38896.48154502999	41372.95084635094	43258.37579049406	4250.033948736635	1742.477533670054	3597642.54423869	0.002944479396058717	1.0
33234.899546187575	24791.811505669375	8937.566287944943	8596.01946402588	9295.539149910937	1544.0391236432408	1733.503983701279	3344146.944936631	0.005018311350220498	1.0
91445.15313239441	45751.734846134255	39823.14247073792	41467.38011483859	44154.95111966677	4243.89373709431	1743.254964651556	3635687.6241416195	0.0030119473533800185	1.0
86866.57791752674	41981.31335304243	40556.32134369106	42169.345387554895	44791.80424992427	4559.722845342784	1753.9284412901593	3903824.767615569	0.0029075359515509202	1.0
81622.28261587556	43026.852877025674	33838.92001699319	38158.615143297146	45283.195369250985	3299.2046293693165	2085.5688723721455	3865419.745585879	0.00312655503396837	1.0
89943.57508008965	43998.571480553896	41820.89118412115	43462.11433941719	46903.755752543	4670.846606489644	1812.1420970323084	4040449.541865796	0.0029215247048846446	1.0
84030.35207868663	38806.552254542585	41204.35403358545	40419.98128536678	41384.59056898309	4242.782441817565	1741.247625056118	3590015.8295088476	0.0029549343917527142	1.0
131861.38135532144	42822.81135703846	34540.555895114085	94241.44295939527	73621.97580898493	3866.5291852041228	1688.700321239274	3537622.1051719976	0.003304873470399047	1.0
265757.2440388883	7634.89807387184	82612.24427226152	169295.8027773027	176952.3199078749	4826.593254070594	6255.840716491003	2338890.1529236175	0.0020936829172460915	1.0
269579.83563441824	118331.5680992144	176137.93973822464	156872.88365592188	7434.05686551523	4785.780182768075	6310.054905797449	2416162.747828811	0.0020765741646516793	1.0
229078.10853395253	6925.062454232843	25025.79506771829	156374.20811938602	160377.03304817088	4012.3906105810993	6178.299568580088	2431850.0614148346	0.0022938442613813395	1.0
297307.8498068975	159996.66283818902	163986.8856850951	154863.20620707446	97853.6936721881	5215.686178556154	6246.096311765841	2562637.8099527312	0.0020344180667176987	1.0
256847.94318459646	7890.5837035794	50722.99461161476	177128.87629680647	166608.7549214763	4702.866323010427	6140.8736525298555	2426262.8787654107	0.0021686275314641954	1.0
334590.73093802034	139837.8556344942	167340.22402935187	177631.23056583817	168601.57555504268	5821.874344617483	6276.059557315566	2209088.6783824805	0.0018562854183606589	1.0
259744.99758508237	179887.86105524	170638.82268245818	59609.51879712335	8081.265484604373	4621.6436906693	6262.65013555228	2544751.774836924	0.0021678442756685712	1.0
301867.0362246278	164546.94346951242	171183.55576940003	171482.49068712458	7955.766232189829	5118.194058839807	6213.678772615801	2313440.150793009	0.0019887000229386275	1.0
309592.2308011203	130636.6983863299	175333.08369720305	178069.35937400084	119654.23865134551	5204.959491386879	6153.7631178103475	2373168.4374432676	0.001972580475624386	1.0
309461.68395889725	130662.2555021616	175333.08369720305	178069.35937400084	119654.23865134551	5204.917879858808	6152.686379300253	2377787.3874787795	0.0019734225590297555	1.0
291298.4660205211	7605.443260278216	111288.94419346386	183498.25377245832	184491.3275899324	5202.251216006717	6156.318767190279	2321772.4207897163	0.0020153760662792227	1.0
265262.62218608765	114396.69853787436	123326.7527491433	138727.58627583645	142272.82282167455	4089.164140155247	2682.8065861831174	6044280.15791685	0.002722658678022698	1.0
256941.31148235197	106244.18052093455	119073.52338097028	132828.0054178183	140994.99926154007	4006.1048479677897	2791.5733424591986	6554217.600001517	0.0027319616519790113	1.0
286963.0988468389	185328.91012707894	186487.16384089433	103392.8724292915	7762.676393063339	4818.959801249446	6152.81091834339	2364981.2184676295	0.0020441408650644552	1.0
71780.49093047954	26544.109673205694	36870.95572959849	39056.97006978957	28115.612963694177	1769.6026474312384	2278.564384185646	3942858.970820218	0.0046033145802157295	1.0
89231.83681337869	47440.00263086104	46963.02497050153	46181.30754118765	35778.52991124362	1867.2838053815588	1966.1145719126052	4505703.617459736	0.004202031687210836	1.0
120559.33548211162	53974.14249407237	62902.152470719135	55837.17088538245	59984.20007569189	3002.3280995439004	1932.083634634293	4785166.821164192	0.003358893835108312	1.0
91296.38515902671	45363.67574418438	52277.21570751845	38822.484260049525	40583.86857508152	2319.9462920840083	1769.7593827023861	4184564.30607156	0.003826250582495742	1.0
84623.77914758463	42899.69152502245	49661.203675352306	36262.64549751767	34416.93309509023	2007.312394678557	1941.5792311537996	4669931.63511812	0.004127136180202792	1.0
115354.96491313273	55561.40901497321	61251.461708411756	55624.18040355707	55412.44792984535	2725.3092399322527	1822.3201547937795	4177966.9612206668	0.003492840881039032	1.0
92310.17345629359	44880.49708868683	48510.399922344965	41891.9063588134	43472.320977824915	2235.3388330901894	1861.9059382225034	4601883.78050626	0.0037725087496507416	1.0
92845.61218540256	45727.58705775946	47934.45710117465	43609.16260403379	44281.74084895422	2299.335511109205	1770.8724857617642	4260083.865068739	0.003724167966413596	1.0
188050.20520757078	104323.98500906253	96847.66372078763	93158.38890834086	72299.4524194123	4179.893482894454	1714.3464441910003	3000180.2943608398	0.002617016076561491	1.0
71713.26537939686	36830.64565121917	35367.62353129888	37368.1788909392	27685.837665293988	1970.1541305817886	1668.1192879742955	3656387.4442277914	0.004380926845122285	1.0
138117.34867217633	69831.41273294743	71083.79667885815	62486.665208488834	69849.81926048697	3755.383974284575	1755.7931312287344	3774454.9960892145	0.0031677419848947026	1.0
59236.71090728663	27005.771758254836	24327.400942512464	36710.80967223953	29298.971218375566	1647.8062715657923	1659.7997540226634	3490338.8545003985	0.004751644543671963	1.0
138458.0661678781	67339.53523282765	67816.25965789324	64424.77123843995	76701.15398814456	3338.630048929221	1705.9245868171715	3108798.318516575	0.0030265702969701136	1.0
150461.6712057836	81703.4832772585	62430.76238406158	75711.30805900566	79945.60125298216	4174.063844054513	1586.0368217999828	3025240.7610168313	0.0029158742529939055	1.0
155901.83514351805	88422.0055221608	74286.75258070715	73842.5303007171	72582.25482580648	3608.601008407539	1788.885961928814	3566456.602832678	0.0029983188529414694	1.0
111241.86353742226	53117.878690161364	54118.99943914874	55805.03369063596	58893.878088588295	2644.6421786706787	1713.0302285138223	2879543.6340727964	0.003396559018702258	1.0
151449.69062441986	65338.851183186875	81536.34145218862	74587.86427467686	76940.10181494289	3041.634491815401	2057.0210998858756	3134633.391280999	0.0031423338805890884	1.0
247647.86203574706	126347.00138839838	116409.47488818591	131157.7649518976	111865.71054716896	4390.424770205734	2150.909718933297	3869607.719548964	0.0025773447883034777	1.0
250126.30098969492	128777.69391872203	130448.98232149197	120434.50102451401	114962.65022982376	3949.589718106565	2170.877113778066	3407541.883475038	0.0025288072179723703	1.0
222935.41549417088	102493.55779668609	105166.48119066563	119387.9513506713	114455.84966584874	3949.021524556482	2012.131573892099	3394480.83161372	0.0025978478784362564	1.0
253336.34584625525	119413.2334362093	125389.06882236566	124166.31539952761	126944.88452822462	4063.3335981014948	2239.2626809274016	3752211.5176052116	0.0025011961619470914	1.0
223480.116480657	96709.84224407525	116366.86112530583	117443.7290089017	100355.34810704865	4123.455237048068	2262.29825367878	4454451.263585981	0.0027550265614886683	1.0
159629.72346315515	68871.60622076785	81382.05602875567	89534.660401651	71274.16569099788	3510.256608531804	1922.6197580041344	3469571.974837131	0.0030462375309261644	1.0
135859.43678467566	64058.31865410535	67439.61600498711	63043.993724699576	69554.45669023233	3100.146636999242	1924.5067497957782	3366188.0355674494	0.0032059210087483476	1.0
230423.27012859812	114336.39429250485	115222.87457999316	118691.06439047187	109759.06954284514	4678.571076094286	1936.339231011775	3162702.634344924	0.002501090868354159	1.0
157098.324949168	72840.65165506034	88111.43912453142	73822.49750012821	69795.21866141736	3141.175193730733	2191.9864063820623	4202689.540961084	0.0031652779777341235	1.0
165970.7241601671	86343.8574444466	93269.81849572065	75940.02388526304	73910.7379356228	3520.925810615422	1760.2693044514428	3227042.8995071477	0.0027963867268995762	1.0
84036.44952145555	31929.5719887823	45423.30067635877	38739.791291316375	44885.70049888141	1744.2876973378227	1901.1693494490817	3612701.9221940283	0.004095835816272034	1.0
214979.5775689539	110247.52930398035	104155.94327988612	107147.53403714261	99124.24537660772	4618.718939547152	1922.6323383587742	3551955.6601568097	0.002566958568301132	1.0
204848.3713069946	96884.65657732039	107017.90817948958	100052.36457913936	101033.57961446782	4753.214351296178	1859.693763190585	3252077.8749820194	0.0026069764228113853	1.0
234791.27832854094	113086.73523490725	130977.48346544147	121437.35325983257	99397.41659590369	4523.176207909784	1865.8991446880414	2715791.7607846153	0.002235043645915963	1.0
251980.74869383013	103293.43809771701	122193.69945455292	140125.196831522	135206.61235781398	4320.353546515905	2067.1103679813455	2600139.429841056	0.002353158919768489	1.0
94269.21754728793	44128.164084390504	47462.86159204138	53865.38355807614	42136.44653698268	2583.2375729028176	1640.5765503572798	3898713.9031363507	0.003729914520521346	1.0
58016.37385708108	20600.792433828363	41572.48956950714	11990.158148765915	15447.11700551857	1705.5573622845059	4612.938703569566	8201434.142775052	0.005593607484819558	1.0
58733.821799805846	6956.124712663697	25390.971948641112	50065.080670522715	7298.149287889836	4229.34981373205	3814.0942220514435	2350583.6867342824	0.004460191131993466	1.0
63778.63829497009	8236.967459545769	15494.083504136128	54997.42394436183	7972.725357643892	2467.6025504334707	4046.6756463075126	2237914.7106969976	0.004091285023597238	1.0
63011.44171297329	1442.006156573563	22120.71595328627	49885.097526760626	1468.718368717587	3313.5104449502287	4266.190780963548	1040155.6433320759	0.0027983113206985	1.0
188712.41455816609	66913.97804824336	79772.8197473652	108246.78783725659	103268.10384081476	4349.457934070279	2849.0487186400715	3841396.2841355456	0.0029803355500529695	1.0
179660.72079607807	68518.55734969674	76420.50991934839	99603.05204504657	97365.7952265752	3375.741424993763	3003.297628844531	4170169.3044323903	0.00323461643435452	1.0
143768.80653764543	75634.53961024346	77711.94630446953	66166.55538147056	61711.135048566175	2771.6480933313933	3060.237014264227	4145919.7337125954	0.0035982955965507225	1.0
103211.0379069697	33985.142831948775	45399.1302929945	70489.8138726163	35134.99098309079	2824.0414310849396	2822.7589383722584	4294298.2744145505	0.0038826997365132665	1.0
121963.50528237228	57531.300473145035	50605.68186314081	69031.31228035182	59733.585223329406	1936.5296583101124	2460.00814427674	4626386.888381954	0.0039313967504742975	1.0
72581.1957698751	31106.18077061221	28594.989529855375	42000.74262850914	38300.62964579079	1334.819275950883	2125.230743432333	4047012.9368863488	0.004771798560331671	1.0
89953.15249415285	37622.43648515373	45922.525067768845	46747.07241613015	44908.27473702419	1794.7679841401718	1975.3648235678975	3872707.1330908537	0.004134285996174423	1.0
86794.53581508825	24521.245212821443	56128.42274038017	45577.113552459974	19645.199595916398	2438.1042653262707	2592.821178947271	4388610.113845153	0.003937190458416192	1.0
89462.28655655266	34994.33900400272	57290.75263205584	46773.304794806056	29422.537010575375	2072.242439494251	1842.1980895183228	3843195.3244594284	0.004013039380408682	1.0
86615.31408775058	31931.25821194168	59952.59030865375	35712.46151026635	17416.830105348927	3033.739545670026	2839.593263489467	4284843.81002894	0.0042172692623674655	1.0
83369.65837492603	39112.38461792311	56446.73530744707	29725.27143295306	31208.13530158237	1747.4185775367396	1945.145859569784	3714612.9672912816	0.00426869565330832	1.0
90373.44273503526	18738.766217953198	76930.62452774278	16035.94124116876	16919.99731693964	1941.9724978353663	4407.514890174751	5832384.512879665	0.004486955396347355	1.0
89274.81249064751	23411.449922138683	63996.33337634391	39747.38304268313	22601.579341605408	1857.5275374641733	3566.164279835754	5704030.712281507	0.004270801214169372	1.0
87250.44943730539	16516.35133263797	31472.26343668607	62905.68296760151	19016.09219126869	1785.4056821247145	3742.0740459190083	4110616.633944421	0.004201998056214309	1.0
47390.18296759668	8198.393385782087	33569.075028194	25918.845694146978	7458.026698815592	1400.1624783207933	5097.814109408877	6628618.789458748	0.005712224021314347	1.0
123258.35094080008	55142.93116503057	63701.0374067343	64500.37865356456	56099.760530249114	2986.5127893521517	1905.7801040551235	5019347.560312174	0.003444035429786979	1.0
86896.60666106129	8624.567763150922	12218.246124795598	58915.536746775164	36202.07728557524	2659.609270324236	5805.8367059395205	4131480.4496976966	0.003719250817529633	1.0
112894.49484313974	10241.709282937742	57662.245489394016	65682.0197382368	18484.28519815774	3236.3372522162776	6073.427252396756	4062443.297843834	0.0031602192741916	1.0
87682.38856852075	25979.41291086746	42977.85871594717	55844.322900873034	19454.228917018045	2126.0570712898475	4662.142578735244	6229451.907604964	0.004364854866423376	1.0
80921.54774515615	18493.2655301925	43255.31329583735	45146.205433355775	13847.968513581041	2087.459082261954	4918.920885572468	5590297.422375322	0.004218607912174873	1.0
84629.68327650244	21490.29926672373	40407.36529048099	56248.31325250288	20606.45643126479	1831.2488674932813	4694.491238643472	6368502.893948319	0.004704022004792396	1.0
163763.585094359	67484.59534686746	84197.00992646406	81277.44644288225	83638.56680574354	3455.1423834690886	2452.4778276033135	6650138.367606812	0.0031153035514864375	1.0
82042.58380402827	32661.802768294518	41841.66085648757	44661.43631950677	39588.490420330294	1772.6408151978349	2037.3836530069232	4821698.673158916	0.004384724646197849	1.0
157117.81653429056	63054.216098207566	97776.10426150225	58872.61259605057	66693.67125300432	3049.4812528299703	2796.2683114252945	5661942.628139399	0.00326634340382226	1.0
85986.48442213882	43968.69215152276	43148.72424090656	39989.57574621366	38523.09855159657	1826.2541769527113	2090.24876791102	5341052.769162204	0.0043953539226798495	1.0
59636.35546705827	18972.860367898487	28186.125443001307	35674.40418050489	15850.112016360139	1569.4708792002737	4087.333598606904	7774408.90821828	0.005174769791536456	1.0
65358.62935820049	9474.017030659617	57203.93111763578	9884.364899864695	8300.013863227396	1960.4145017227538	5706.0393139112975	5944606.972295436	0.00476649055090316	1.0
136741.40580294371	63701.18212284801	72530.64589433423	66251.02786029158	66375.44670630716	3077.1703572658007	2000.6843400369953	5134787.800267012	0.0034027226419310994	1.0
152318.21738233144	71484.16478436418	79833.56700638658	73350.12902001996	75491.10853365353	3132.749995468311	2168.385853350517	5219389.572238346	0.003396576079668193	1.0
61756.072075955264	16163.920718258036	49938.7507638488	11593.871046504037	7988.613566455826	1572.033485864813	4670.485130428051	5233235.64916549	0.005378877700932615	1.0
67181.44495548455	14627.469452402105	26219.76610483056	46250.27535679671	19855.26905922122	1794.9812402611278	5287.803692989774	4552231.328369499	0.005029154289520959	1.0
61361.21360345796	12887.557822183227	30377.487135758718	37401.98673031256	20994.22217068866	1674.4266903432895	4747.611812741005	7072992.373790779	0.004971088960925601	1.0
89350.03007328892	53040.87522355813	57521.48718083176	18521.00310806044	17342.35524575706	2408.4893118852447	4533.003841105247	7088967.339352262	0.004243545387443617	1.0
52363.496257564424	9406.051733141943	27767.812564728672	29782.697856829593	7080.158374897275	1523.753602819792	5490.406135810647	5587126.47572022	0.0050610089108194456	1.0
77887.81486974434	20666.58001134196	53646.345756627175	42400.70160356974	15379.715365945493	2756.540987677557	4659.593294033875	6984207.837085526	0.0045762652152885	1.0
86973.49249092296	19431.95028811008	60047.298219480916	36608.62770186392	19086.8168019132	1734.6243405936095	4286.889971666398	7559042.660016555	0.004338210532928009	1.0
90659.124595308	35300.333900941536	58244.49026007218	42732.050396966035	34035.50982983803	1700.245823648469	2908.3796444532522	7934881.69408598	0.004501751108753791	1.0
162543.3246187013	72567.00824303096	78667.18844118855	81030.77679214726	79217.85290170721	3214.882026890292	2530.1391379627717	6916301.818573148	0.003337008870421761	1.0
162513.74639291028	67733.40938485529	77568.59100969648	95342.6175739198	68582.01663999617	3208.210980937704	2466.8294657484544	3763076.87297196	0.003223053360659282	1.0
50489.870589033955	3437.6342174227393	29142.877968570534	32936.597346933624	3233.39057925645	2991.779322410526	4067.2203519222157	1530790.357493687	0.003997652546706659	1.0
56977.80897713022	14996.724026427322	34808.82645758845	30339.286321580432	12808.556697171627	1831.470072647017	3147.282284286007	3435026.7662376966	0.005037300682167246	1.0
57526.96902992518	10054.957973284449	27823.243755906013	38523.65549702478	32796.00597207161	7687.037630022512	2569.278930996501	2108582.526881934	0.004635475059992489	1.0
48934.187664181256	6062.6144008462325	36676.90929418735	30482.352003909993	27029.203459504057	7220.004972866572	2701.1661054864976	2173081.109206807	0.004812763300725645	1.0
56298.66956697046	1500.178205915382	18783.29900155868	54273.72794740742	1893.3577681749023	3279.3012339994007	4150.255937868608	1331955.8845930158	0.0035515240693615394	1.0
85746.63694427509	24443.13713258522	62753.708225447575	26617.438672466382	23412.559692550156	3467.402032374293	3221.0858610376513	3379375.312648746	0.0041321581222895235	1.0
101506.04073384954	11710.196846952667	23725.863280856167	93147.6740070968	7881.411547091344	5058.305257656922	3879.9257319847884	2073125.347101777	0.0029446311350823846	1.0
35164.57559314331	1168.6629932401377	8618.587454527235	32860.75914841458	1585.2632139873294	1687.3515203000838	4265.54160399231	1184964.2277822215	0.004243390931053314	1.0
59734.28274189037	1047.068677237518	14447.619738740597	51163.28434351973	1144.6621494184308	2670.256718217842	4310.270564302764	920148.789034203	0.0027649628201612576	1.0
81250.95212373238	527.584068435278	20968.266071936585	77739.37148922385	568.5816097184345	4443.58369901155	4357.927569316072	911745.4513003441	0.0026590720048828656	1.0
55355.01369360125	4290.8165496344145	29157.016299079467	46613.368909210374	5277.028169975989	3565.5875220455137	4104.888277899287	1564190.7492239238	0.00432412770402756	1.0
68320.07395328765	9934.38476165342	26380.756562328515	54608.79511653444	13454.350856266012	3204.8818028078827	3951.0033384659164	2075165.017434044	0.004306039796687117	1.0
57798.98073039005	3457.3638161953127	18674.350757197273	49018.1467050299	4687.494239050053	2600.7944418243305	4215.3954599736735	1284707.096638665	0.00367394982522889	1.0
41034.548742295796	240.35377597017785	20298.857979140095	28682.93406021448	295.06823724877455	2379.4449383660594	4252.969724281949	1042887.7140399618	0.0035194982222856923	1.0
51814.68041091899	139.387642800547	27519.2347636521	35045.8987251812	138.13283575987242	3154.502397656008	4253.04261583893	1081627.8594769107	0.0032947349313020955	1.0
48933.61081084599	1569.4506960185029	19736.09381210097	47039.76560344648	1722.6253837918794	2434.0207695521026	4256.049849536121	1242542.3017745137	0.003972015458688515	1.0
62763.94764914253	6549.215282792564	27762.929774548393	42912.40353206442	8440.557251661066	3393.622262329113	3933.0634883423822	1936870.69959218	0.003888400380661712	1.0
79301.49534595179	9036.92882584465	22072.375398723267	67159.44554538092	11549.815083173939	3159.0747831397316	3949.628873622943	2071465.8582047932	0.003500131886262194	1.0
54216.40107982118	5332.21869713712	23721.03670160177	48041.87190382879	8158.347159010677	4954.329831308417	3882.04860789755	1833090.186630838	0.0042502117768717824	1.0
56591.964852206685	375.71065843119845	35568.08333424709	26853.139035394244	366.63637207329634	4405.4742154048345	4255.709434239756	1175722.915666795	0.0029599134304108994	1.0
83487.5740941074	1312.8133459558478	37965.211667240044	65839.95609464441	1389.6009664100081	5159.109672314242	4279.319353984723	1104511.353686561	0.002787423372389026	1.0
43539.54404121563	5261.419405544611	21508.37247230405	36981.79721804916	23239.468066114594	5290.59044668769	2624.1973567931846	2056734.4908719738	0.00491875019544298	1.0
32320.32543023754	24940.39601511631	15737.05982501242	10130.363912582461	7846.09473663548	3637.5645638356336	2458.5825977367676	1722094.4929983316	0.00548029959555729	1.0
73951.88363049914	46742.47209139564	34872.96852036638	29814.468756862316	27827.379415343818	3679.061525944714	2182.640357106977	2600639.0714573567	0.004287840408470623	1.0
107594.270844433	63938.8559101453	52227.714673302966	46845.47015786738	44190.421864066644	3899.9827348421422	2137.9159596909076	2761039.0382379363	0.0036252843406225014	1.0
44555.219579061886	29350.376828961165	21102.923222784335	18796.983816199336	16746.076811190214	3587.9160813019653	2216.7660696124126	2314050.343413083	0.005267209394134561	1.0
138158.18805207487	75978.47243303744	69245.53438184898	66689.62553030404	63081.568832423385	4819.529595905395	2086.945925846755	2944357.844787652	0.0032853906999538063	1.0
50290.863350901665	12122.959952475141	25922.741135149943	33085.754535722015	29531.388087533316	5699.626337256404	2476.719646733657	2371220.959619496	0.004733589955678423	1.0
80774.00759743415	39025.74692829624	43351.091758543225	43259.00378929581	36733.88730518115	7107.289376862712	2333.205785295516	2427897.279298455	0.003997829654628053	1.0
50528.62609008535	29878.47666587908	28332.05877955648	28913.72288740701	17084.415899893927	6496.964645992232	2512.952283597518	2018372.956565335	0.004423107059530388	1.0
183419.76087929876	101637.00657238257	91872.2920262542	85245.29457608583	83038.47111168722	4466.186620038303	2040.6297600080734	3129002.2637266116	0.002914231259703932	1.0
67968.16825462498	46383.53379579573	40072.66980371012	27129.824378671652	22835.21534036971	5846.857743339309	2310.0382043372433	2624811.5462910375	0.004398014845585695	1.0
233324.993289644	125884.05850410242	112719.92573844752	113842.63399146475	112180.46113979977	4253.1514509651215	2039.0368822316286	3330430.420867907	0.0026350956822002993	1.0
104174.70041442917	58318.407748962156	49852.925008181475	47803.45995555799	46540.276843079984	3527.926803988103	2102.4637526199685	3176867.1965248156	0.0038900308137021096	1.0
126326.13416690046	63143.23384276637	72559.0372766898	56658.93299698245	53488.969820994316	4061.0704688437813	2045.5486408895902	2804212.878117352	0.0033355284254184847	1.0
188691.29982012694	91859.71048047552	98791.76904551461	95471.62002294218	89740.54814463314	5467.556141810362	1960.0422603456755	2880114.522808261	0.0027228407393803684	1.0
58425.447729616084	20032.109957829227	44145.74608675125	26256.060443600636	13650.189224461357	676.8114541559478	2774.0932575952693	4668801.643460881	0.0060996231734656995	0.0
193406.55244949146	81855.82763683966	111871.69818309261	97127.66606566374	84202.10972994257	2578.939095995975	4662.397442116866	6130815.389374838	0.0029807353594591426	0.0
161153.53584543962	70389.49992117603	70749.01006674685	81626.81881409274	95371.61151529544	2615.469034099465	2378.7022831622544	4665909.511385972	0.0035034717137032664	0.0
117942.16021266143	57514.23286202534	57524.61001098941	59439.32188422548	59754.31694138534	1652.1129333704564	2521.160815441041	4221038.411035134	0.00405154422409544	0.0
215839.19042408036	95859.93753420247	102068.16089522858	118552.8130902036	102172.49240950114	2806.2530511362474	2469.769854771359	3750366.900586554	0.0029314064377181826	0.0
41798.80780895327	12708.812563532	12264.11368781433	17801.253825062355	32296.771338485447	998.9746761844513	1799.5451008893272	4264217.547486245	0.006109887728026693	0.0
192123.5309782113	66062.8789752912	79578.39948598252	142058.3484950876	62676.29702611192	2128.5579438180157	2847.097146937713	4543390.609289468	0.003366252307317628	0.0
147478.3105634908	74501.73599495583	78371.90351857526	78209.69843472326	62280.10293147719	3317.946748868301	1838.9412284219673	3846374.6058475142	0.0032655133144266065	0.0
185717.58806780554	87479.11071668298	139279.63071751402	68134.0523828705	44593.34364415858	2215.9733925198334	2707.3272136577984	4490647.10346898	0.0033559082489003885	0.0
122339.51939899243	29544.415557974182	51164.920665355196	99430.2321862119	35771.05073648371	1694.5555575217434	2432.0386357880934	4220806.57148486	0.004004929279450672	0.0
102128.53431727258	28460.854938197717	52543.12560684639	71286.50524601298	40023.342865622755	1396.1364147756299	2601.4483445277087	4712998.950574415	0.0045334132413694704	0.0
119692.99819897035	36549.19337740546	68638.75258773341	77873.23814850228	39327.205829610415	1576.8788831898726	2596.7151897257236	4557716.47446507	0.004162547863884273	0.0
129045.01648240094	49816.66937415022	93153.18700286259	45829.72658307712	52349.4441572305	1714.7644662582436	2657.893255947994	5108881.914265944	0.004020894128579377	0.0
32074.57121836193	5033.838999890395	19976.460236261235	9652.132993692392	22327.846500087093	948.1700654481501	1421.6723573312552	3376012.0173442047	0.006085754446337725	0.0
24360.338408638436	3954.8255641884734	20981.50444484313	10065.837261042301	4540.391922748456	457.6527380448004	1918.7849820593804	3559092.257282302	0.008118083430312987	0.0
80511.16885559082	30775.19196884827	54889.316140172545	45490.732894725035	19263.885951883058	1357.6129189341991	1942.7517312893979	3230691.5635799775	0.0044170803600955015	0.0
203255.47680303108	42882.49863498692	105072.97362270784	142817.44344853703	71873.9172429227	2181.5815317630827	2948.8369088029954	4764820.5980947595	0.003308228034907372	0.0
195809.84541200564	107406.53836144817	121370.56771562241	73105.63472868953	55476.516070331185	3024.60468643831	3800.8695055071516	7913937.9342290675	0.003042707836157812	0.0
217920.10457262798	119411.26142765903	143373.41188866762	77527.7523190273	54547.76005940598	2779.442065377873	4331.304163099779	7491001.059298737	0.0029354141831022577	0.0
279035.4280816805	136970.00574524756	129673.87863323932	141719.60351474734	146077.15724355465	4008.5707514575433	3792.557130551509	7828893.0091165425	0.0025944754777795366	0.0
132835.45513585347	61251.30287981196	64190.984128539865	76314.71099046365	61620.654613021594	2739.8353135114653	1910.794522515114	4138764.5059132567	0.00349310238100311	0.0
135245.06375949722	64961.684977334735	55182.40376852495	52831.72033016452	89553.92367303655	2639.356283536527	1959.018933148469	4013372.821013572	0.003511326999089066	0.0
112552.91732381965	56658.580556226996	43732.9145837773	54179.80275840343	65204.92541414082	1513.04816955071	2592.828512875383	4581731.991177649	0.004303567769055251	0.0
153328.07842414698	50086.52040138551	85037.51532536926	103023.30598624873	54099.497066340555	2958.454269264429	1866.2189505868232	3576501.9919925514	0.003198267624982878	0.0
91349.50179333499	24825.409347729452	75790.8064042654	31242.925148449216	30902.042452702633	1775.670625935912	1982.3511627119403	4152581.2640718105	0.004286885016288922	0.0
153274.0672896213	67152.3462873238	85322.01347696425	86916.32276784311	62827.171134553864	2886.6882233994565	1887.6951669696216	3566969.275537064	0.003223872113544417	0.0
165003.6400588049	98957.38174179966	100860.09037013464	64448.68935800294	55111.076128199435	3457.9929527134595	1661.0747514533052	2900562.686106812	0.002821689022136285	0.0
226805.33094127369	73998.45455359576	84218.30641034449	125649.49341054563	141605.77142512618	3104.0412084398376	2972.9323569856138	5904751.343117043	0.003105487766653515	0.0
172906.36805037307	62518.32347651303	76494.1548144957	92808.37739967206	100314.6867090499	3050.0776806168014	2462.412089141435	5531257.003015501	0.0033581366220842477	0.0
146778.5156990621	76236.7580349451	76669.76428889875	77632.51701247941	78936.96941374811	4666.921050179577	1621.200899015227	3208292.8221303867	0.0029192757077333258	0.0
58202.89384165315	27440.681161625318	35456.20054096165	24515.60881930279	25348.819321798368	1121.2302302807639	2068.9175200597415	3693791.405740665	0.00532951063530592	0.0
173703.11555470707	92131.70421571752	88942.85319100297	92569.79636192572	93413.76702845389	5423.290237626771	1707.9805332510364	3234085.0232394435	0.0027797345775291272	0.0
96867.1104987669	43518.07244805946	47175.36675982134	57042.98733347025	50219.14600025281	2559.7156596993286	2188.4565101630924	4551980.024164867	0.004340821662933361	0.0
39660.13157580038	17904.852079837277	18077.53288223049	24666.888618463592	18004.854895077042	1067.8189319593987	1892.8502431798215	3570393.6563468585	0.006068111083332647	0.0
178213.3449858918	95709.09471417098	94119.14085390285	91576.28101113098	93888.51138610832	6038.256515959522	1542.578925412246	3019404.3608725886	0.002565718768049045	0.0
137303.55562112917	73244.60602789845	79724.00891823345	72448.74225326814	72437.22030733278	4535.924073887744	1635.215914452067	2888082.4817848355	0.002992169948454853	0.0
